smiles,reorg,reorg_eV
c1cnc2c(c1)cnc1c3ncccc3sc21,0.00783309149983,0.21314938603847408
c1cc2[nH]c3c4cnc5ccoc5c4[nH]c3c2cn1,0.0103906611,0.28274443545654004
c1cnc2cc3c(cc2c1)Cc1c2[nH]ccc2Cc31,0.00930654899992,0.2532442274564231
c1ccc2c(c1)sc1c3ncccc3sc21,0.00851512429995,0.23170845337565943
c1cc2Cc3c(Cc4c5occc5Cc43)c2[nH]1,0.0122986572001,0.33466368053480117
c1cc2Cc3c(ccc4cc[nH]c43)c2[nH]1,0.0106047609,0.28857039075426
c1cc2Cc3c4ncc5cc[nH]c5c4Cc3c2cn1,0.00986786069996,0.26851830465089155
c1cc2sc3c(ncc4ccsc43)c2[nH]1,0.00958717980006,0.2608805844113527
c1cc2Cc3c4cc5Cccc5cc4oc3c2[nH]1,0.0101139282,0.27521414582148
c1cc2nnc3cc4cc[nH]c4cc3c2nn1,0.0084406366999,0.2296815414956589
c1ccc2cc3c(cc2c1)sc1ccoc13,0.0056754031001,0.15443566391806116
c1ccc2c(c1)Cc1c2Cc2c3cnccc3Cc21,0.0102283861,0.27832870552154004
c1ccc2c(c1)[nH]c1c2ncc2c3[nH]ccc3Cc21,0.0101869869001,0.27720217533338115
c1cc2ncc3c4[nH]c5cc[nH]c5c4oc3c2[nH]1,0.0109268941001,0.2973360861154612
c1cc2sc3c4[nH]c5ccoc5c4oc3c2[nH]1,0.011048419,0.3006429487766
c1cnc2c(c1)ccc1ccsc12,0.00881811919999,0.23995336879860787
c1cc2[nH]c3c([nH]c4c5[nH]ccc5Cc43)c2cn1,0.00961119219994,0.26153399542944733
c1ccc2cc3c(ccc4cccnc43)cc2c1,0.00518857099996,0.14118828090831156
c1cc2[nH]c3c4ncc5ccoc5c4oc3c2[nH]1,0.00956834240014,0.2603679923871696
c1cc2Cc3c4[nH]c5ccCc5c4oc3c2[nH]1,0.0111727372,0.30402582104408
c1cc2Cc3c4sc5ccCc5c4Cc3c2o1,0.0115829312001,0.31518777405840115
c1cc2ccc3c4oc5ccCc5c4oc3c2C1,0.00971457560001,0.26434720248211213
c1cnc2c(c1)[nH]c1c3cnc4cc[nH]c4c3[nH]c21,0.010393117,0.2828112639338
c1cnc2c(c1)sc1c3[nH]ccc3sc21,0.0105853185,0.2880413358309
c1cc2cnc3c(ccc4c3[nH]c3ccCc34)c2C1,0.00854392250005,0.2324920927178606
c1ccc2c(c1)oc1c2Cc2c3cnccc3Cc12,0.00996721640001,0.27122191234723214
c1cc2Cc3c(ccc4c5[nH]ccc5oc43)c2nn1,0.00913860949993,0.24867435854639525
c1cc2oc3c4cnc5ccCc5c4ccc3c2o1,0.00798351080005,0.21724250578448057
c1ccc2c(c1)[nH]c1c2cnc2c3Cccc3Cc21,0.00952863100008,0.2592873895955769
c1cc2[nH]c3c4cc5Cccc5cc4[nH]c3c2o1,0.00901987420002,0.24544340480642424
c1cc2Cc3c(ccc4c3ncc3ccCc34)c2o1,0.00827157419997,0.22508111418506366
c1cc2cc3Cc4c5[nH]ccc5Cc4c3cc2cn1,0.00942041989993,0.2563428140649552
c1cc2cnc3c4sccc4sc3c2nn1,0.00995158499995,0.27079656006763947
c1cc2ccc3c(nnc4c5occc5Cc34)c2o1,0.00867588489996,0.23608297436677156
c1cc2[nH]c3c4sc5ccoc5c4Cc3c2[nH]1,0.0107929516003,0.2936913231764034
c1cnc2c(c1)sc1c3cnccc3[nH]c21,0.0106337137,0.28935823697618
c1ccc2c(c1)Cc1c3[nH]ccc3Cc21,0.0105414279,0.28684701115806005
c1cc2[nH]c3c4ccc5ccCc5c4oc3c2nn1,0.00980391600001,0.2667782798426721
c1ccc2c(c1)sc1cccnc12,0.00479019990007,0.1303480455607648
c1cc2Cc3ccCc3c2[nH]1,0.0123105211001,0.33498651386326117
c1cnc2c(c1)[nH]c1c2oc2c3ccccc3Cc12,0.00883416249997,0.2403899294516837
c1cc2sc3c(ncc4ccsc43)c2o1,0.00992176769978,0.2699851895857935
c1cc2[nH]c3c(cnc4c5[nH]ccc5Cc43)c2cn1,0.00923551950007,0.2513114153242048
c1cc2Cc3c4cnc5ccoc5c4nnc3c2[nH]1,0.00901721410003,0.24537101976155637
